11,Negative Sentiment,Tweet,"I finally left the dark room I've been crying in & instead of getting some sun on my translucent skin, I got 6000 mosquito bites. #blessed",The author of the tweet seems frustrated.,,0.0 -0.3333 -0.3333 0.0 -0.6667 -0.6667 0.0 0.0 -0.6667 0.0 0.0 -0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.3333 -0.3333 -0.3333 -1.0 -1.0 0.0, 0.0 1894.08 4301.33 2022.81 2409.0 1700.99 0.0 3928.01 2885.3 0.0 2022.81 2550.61 0.0 3413.09 2009.94 3335.86 2962.54 0.0 4043.87 2087.18 2048.56 2589.22 3104.14 1044.47 4288.46 2743.7, 0 398.97 1061.99 440.04 563.25 372.36 0 891.88 656.21 0 440.04 546.43 0 902.6 518.93 858.96 670.85 0 943.85 460.57 448.25 692.75 709.03 127.9 1005.88 596.03, 0 700.63 1722.21 760.87 941.61 645.26 0 1652.49 1105.51 0 760.87 945.87 0 1430.52 837.85 1375.37 1131.66 0 1565.72 790.99 772.92 1097.95 1190.93 303.01 1974.18 1024.24, 0.0 0.0 0.0 0.0 2.6 1.83 2.26 4.01 10.21 0.0 0.0 0.0 0.0 3.19 0.0 0.0 5.19 0.62 0.0 0.0 5.39 1.62 2.37 1.82 4.47 0.0, 0 0.0 4.77 0.0 1.44 0.0 4.47 2.07 7.76 0.0 0.0 0.0 0 3.57 0.0 0.0 0.0 2.94 0.0 0.18 0.0 0.0 0.0 0.93 3.48 0.0, 0 0.0 4.53 0.06 1.41 0.03 4.55 2.8 7.6 0.0 0.0 0.0 0 2.96 0.0 0.0 0.0 2.72 0.0 0.4 0.0 0.0 0.0 0.73 4.16 0.0,0.00 0.00 0.08 -0.04 0.03 -0.01 0.06 0.04 0.07 0.08 0.04 0.06 -0.14 0.49 -0.59 -0.37 0.01 0.03 -0.12 -0.02 0.02 0.02 -0.01 0.28 0.03 -0.01 0.14 -0.22 0.07 -0.06 0.03 -0.08 -0.03 0.20 0.00,,0.0 nan 7.508814811706543 5.697488307952881 1.2754102945327759 6.506410121917725 9.067711353302002 4.73829460144043 0.2909652888774872 7.185656547546387 1.8635978698730469 8.325767517089844 7.125650882720947 2.0529541969299316 3.5761499404907227 3.753068208694458 5.610709190368652 4.2066192626953125 0.2376062124967575 13.010657370090485 1.0799946784973145 0.37423744797706604 1.9932169914245605 12.412500381469727 10.585779547691345 11.754133015871048,
12,Negative Sentiment,Movie review,"As A Rumor of Angels reveals itself to be a sudsy tub of supernatural hokum, not even Ms. Redgrave's noblest efforts can redeem it from hopeless sentimentality.",NO_QUESTION,,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6667 -0.6667 -0.3333 -0.3333 -0.6667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 0.0, 0.0 1151.33 4150.73 1408.79 3661.55 3185.25 0.0 2000.94 0.0 0.0 3545.7 1550.39 2258.4 2464.37 2155.42 2593.1 2322.77 0.0 3133.76 3725.92 1189.94 0.0 4022.0 0.0 0.0 2837.68 3017.91, 0 164.86 1014.81 247.0 828.74 813.78 0 428.93 0 0 809.78 292.18 518.07 583.78 485.21 624.86 538.61 0 797.35 986.28 177.18 0 904.74 0 0 702.89 771.39, 0 357.23 1795.94 477.72 1589.01 1309.1 0 747.85 0 0 1358.78 543.99 875.34 971.73 827.14 1031.97 905.46 0 1285.0 1562.13 375.3 0 1700.69 0 0 1146.44 1241.78, 0.0 0.0 0.18 1.53 6.77 0.0 0.0 5.53 0.0 0.0 0.0 0.0 2.87 0.0 0.0 3.29 0.0 0.0 0.0 3.23 0.0 0.0 5.47 0.0 0.0 1.57 19.66, 0 0.0 0.0 0.0 4.86 0.0 6.12 0.0 0 0.0 0.0 0.0 0.0 0.0 0.0 3.06 0.0 0.0 0.0 2.29 0.0 0 2.98 0 0 1.02 15.67, 0 0.0 0.0 0.0 5.14 0.0 7.79 0.0 0 0.0 0.0 0.0 0.0 0.0 0.0 3.08 0.0 0.0 0.0 2.87 0.0 0 4.24 0 0 1.18 18.08,0.00 -0.27 0.11 -0.25 0.09 0.13 0.01 -0.07 0.10 -0.08 0.04 0.16 -0.06 0.16 -0.10 0.03 0.09 0.01 -0.17 -0.31 -0.15 0.13 -0.23 -0.16 0.20 0.05 0.00 0.11 -0.14 -0.01 0.06 -0.07 0.09 0.39 -0.04 -0.11 -0.12 -0.22 -0.37 -0.17 0.00,-0.27 0.11 -0.25 0.09 0.13 0.01 -0.07 0.1 -0.08 0.04 0.16 0.05 -0.1 0.03 -0.095 -0.15 0.13 -0.195 0.09 -0.14 0.024999999999999998 -0.07 0.09 0.17500000000000002 -0.11 -0.12 -0.25333333333333335,0.0 nan 7.2497100830078125 12.252907484769821 3.432164192199707 7.26793098449707 10.044618606567383 4.825652122497559 1.8531591892242432 1.059981107711792 1.32167387008667 16.725931882858276 11.113714218139648 0.5634317994117737 15.619687341153622 0.6573247313499451 5.415356159210205 12.302111864089966 11.506294395774603 1.774983286857605 12.911192263709381 3.346449375152588 1.137668490409851 4.539521217346191 0.44465476274490356 3.675534725189209 16.52667652629316,-0.27 0.11 -0.25 0.09 0.13 0.01 -0.07 0.1 -0.08 0.04 0.16 0.1 -0.1 0.03 -0.38 -0.15 0.13 -0.39 0.36 -0.14 0.049999999999999996 -0.07 0.09 0.35000000000000003 -0.11 -0.12 -0.76
13,Negative Sentiment,Tweet,"Been at work for not even 4 hours and I've thrown boiling tea everywhere, smashed a mug, smashed a milk jug and sliced my finger open",NO_QUESTION,,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6667 -0.3333 -0.3333 0.0 -1.0 0.0 -0.3333 -0.6667 0.0 -0.3333 -0.3333 0.0 -0.6667 0.0 -0.3333 0.0,,,, 0.0 0.0 0.0 4.63 0.0 2.98 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.87 0.16 0.0 2.49 0.0 0.0 0.0 5.3 0.0 0.0 0.0 4.84 0.0, 0.0 0 0.0 0.32 0 0.51 0 0 0 0 0.0 0.0 0 3.45 0.0 0 0.79 0.0 0 0 0.01 0 0.0 0 3.87 0, 0.0 0 0.0 0.42 0 0.23 0 0 0 0 0.0 0.0 0 2.16 0.0 0 0.47 0.0 0 0 0.25 0 0.0 0 2.96 0,0.00 0.09 0.15 -0.07 0.07 -0.10 -0.03 0.05 -0.02 -0.01 0.08 0.01 -0.00 0.03 -0.08 -0.04 -0.02 -0.07 -0.69 0.13 -0.05 -0.00 -0.58 0.14 0.01 -0.04 -0.02 -0.26 0.02 0.02 0.03 0.00,0.09 0.15 -0.07 0.07 -0.1 -0.03 0.05 -0.02 -0.01 0.03 0.03 -0.08 -0.04 -0.045000000000000005 -0.69 0.13 -0.025 -0.58 0.14 0.01 -0.04 -0.02 -0.26 0.02 0.02 0.03,0.0 nan 5.808696746826172 3.26054310798645 2.027086019515991 7.680986404418945 2.873020648956299 3.9404594898223877 0.5601270794868469 3.872848629951477 2.7046451568603516 7.807013511657715 11.479516983032227 14.033600807189941 2.58978533744812 4.822415828704834 8.306053876876831 1.6537654399871826 3.003693103790283 0.9176932573318481 6.679368495941162 0.9718054533004761 1.6193625926971436 6.907156944274902 1.9527788162231445 2.2047133445739746,0.09 0.15 -0.07 0.07 -0.1 -0.03 0.05 -0.02 -0.01 0.09 0.03 -0.08 -0.04 -0.09000000000000001 -0.69 0.13 -0.05 -0.58 0.14 0.01 -0.04 -0.02 -0.26 0.02 0.02 0.03
14,Negative Sentiment,Movie review,"...Designed to provide a mix of smiles and tears, ""Crossroads'' instead provokes a handful of unintentional howlers and numerous yawns.",The reviewer seemed to think the movie was slightly below average.,,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.3333 0.0 0.0 0.0 0.0 -0.3333 0.0 0.0 -0.3333,,,, 0.0 0.0 1.8 0.0 0.61 1.82 0.0 0.0 0.0 0.0 0.0 4.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0, 0.0 0 0.38 0 0.0 0.0 0.0 0 0.0 0.0 0 4.82 0 0.0 0 0.0 0.0 0 0.0 0, 0.0 0 0.1 0 0.0 0.0 0.0 0 0.0 0.0 0 4.13 0 0.0 0 0.0 0.0 0 0.0 0,0.00 -0.04 -0.07 0.00 0.04 0.01 -0.11 -0.04 -0.09 -0.01 0.28 -0.02 -0.02 -0.07 0.01 0.06 0.31 0.03 -0.02 0.02 -0.18 -0.01 -0.01 0.07 0.03 -0.03 0.00 -0.03 0.03 -0.81 -0.05 0.15 0.11 -0.05 -0.15 -0.08 0.15 0.00,,nan 13.243786931037903 1.593024730682373 3.3758275508880615 1.313116192817688 7.757640361785889 0.148526132106781 10.693389892578125 4.2804936170578 16.84073692560196 8.907649040222168 9.86255168914795 8.579868318513036 1.4983956813812256 7.985379219055176 0.012447173707187176 9.515320777893066 11.89371633529663 2.483285903930664 14.367394285276532,
15,Negative Sentiment,Tweet,"It's rained every day since June 30. That's 13 #dreary, #soggy days in a row. #auckland",The author seems sad.,,.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6667 -0.3333 0.0 0.0 0.0 0.0 0.0,,,, 0.0 4.37 0.0 8.86 0.0 2.41 0.78 5.97 6.01 0.0 0.0 0.0 6.05 0.0 4.3 11.82, 0 4.59 0 6.29 0.0 0.64 0.0 4.88 1.47 0.0 0.0 0 2.33 0 2.1 11.87, 0 2.97 0 5.65 0.0 0.8 0.0 3.6 1.28 0.0 0.0 0 2.16 0 1.87 10.07,.00 -0.04 0.05 0.03 -0.20 0.07 -0.15 -0.02 -0.17 0.08 -0.20 0.06 -0.07 0.03 0.14 0.13 -0.02 0.04 -0.15 -0.12 -0.78 -0.04 0.01 0.23 -0.05 0.05 0.09 -0.11 0.04 0.28 0.00,0.013333333333333334 -0.2 0.07 -0.15 -0.02 -0.17 -0.060000000000000005 0.006666666666666664 0.14 -0.024 -0.41000000000000003 0.12000000000000001 -0.05 0.05 -0.010000000000000002 0.16,nan 0.8890708088874817 11.630138039588928 3.63131046295166 0.7575213313102722 1.6820125579833984 8.148147344589233 5.661856412887573 0.5999599099159241 30.56612801551819 7.792116165161133 7.97340870462358 0.8040568232536316 1.955106496810913 0.30456972820684314 17.151989459991455,0.04 -0.2 0.07 -0.15 -0.02 -0.17 -0.12000000000000001 0.01999999999999999 0.14 -0.12 -0.8200000000000001 0.24000000000000002 -0.05 0.05 -0.020000000000000004 0.32
16,Negative Sentiment,Movie review,"With virtually no interesting elements for an audience to focus on, Chelsea Walls is a triple-espresso endurance challenge.",NO_QUESTION,,0.0 0.0 -0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.3333 -0.3333 -0.6667,,,, 0.88 1.5 2.63 0.0 2.79 0.0 4.01 0.0 0.0 0.0 0.0 5.82 6.15 0.0 8.7 0.0 0.0 10.07, 0.0 0.0 0.0 0.0 1.54 0 0.0 0.0 0 0.0 0 4.09 4.02 0 2.42 0.0 0.0 6.97, 0.0 0.6 0.0 0.0 1.54 0 0.0 0.0 0 0.0 0 3.61 3.97 0 2.36 0.0 0.0 7.77,0.00 -0.08 0.12 0.14 0.05 -0.05 0.01 0.02 -0.08 0.07 -0.13 0.09 -0.32 0.50 0.41 -0.20 -0.07 -0.06 0.08 -0.20 -0.43 -0.33 0.03 0.04 -0.10 0.00,-0.08 0.12 0.14 0.05 -0.05 0.01 0.02 -0.08 0.07 -0.13 -0.115 0.5 0.41 -0.2 -0.07 -0.06 -0.24333333333333332 -0.030000000000000002,0.0 nan 9.325630187988281 0.4444068968296051 10.12243366241455 6.271765232086182 5.026329040527344 4.554056167602539 3.489948034286499 1.1344571113586426 4.928841590881348 0.3321298062801361 10.792695045471191 11.770968437194824 1.292969822883606 13.442204177379608 10.074026763439178 12.134514331817627,-0.08 0.12 0.14 0.05 -0.05 0.01 0.02 -0.08 0.07 -0.13 -0.23 0.5 0.41 -0.2 -0.07 -0.18 -0.73 -0.060000000000000005
17,Negative Sentiment,Tweet,"To #Wyoming: you have a beautiful state but your road signs, or lack thereof, are terrible. #lost",NO_QUESTION,,0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -0.3333,,,,,,,,,0.0 nan 3.0678205490112305 7.773623466491699 2.7641873359680176 1.7208764553070068 6.012925148010254 2.8185951709747314 5.110410213470459 3.6466009616851807 12.239633083343506 3.691979169845581 5.930568695068359 1.5634397566318512 0.15462853014469147 5.286726713180542 3.0100669860839844,
18,Negative Sentiment,Tweet,Some 'friends' get bitter when it seems your life is moving better than theirs.,NO_QUESTION,,0.0 -0.6667 0.0 -1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,,,,,,,,,0.0 nan 0.17150476574897766 6.418369770050049 8.716039657592773 2.2931857109069824 3.9662058353424072 4.5690717697143555 5.356473445892334 4.7229509353637695 0.7310413718223572 5.456537246704102 6.92466926574707 1.322563350200653,
19,Negative Sentiment,Movie review,"Partway through watching this saccharine, Easter-egg-colored concoction, you realize that it is made up of three episodes of a rejected TV show.",NO_QUESTION,,0.0 0.0 0.0 0.0 -0.3333 0.0 -0.3333 0.0 -0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 0.0 0.0,,,,,,,,,0.0 nan 0.29415401816368103 7.32131290435791 16.374827161431313 17.10651883482933 15.21283873237553 0.35254955291748047 2.166084051132202 2.090649366378784 0.9629758596420288 1.4624098539352417 2.4046294689178467 5.5614094734191895 2.546112060546875 0.13916455209255219 3.747666835784912 7.1253204345703125 1.2519780397415161 2.072953939437866 11.349838256835938 3.370562791824341,
20,Negative Sentiment,Movie review,Here's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep.,NO_QUESTION,,0.0 0.0 0.0 0.0 -0.3333 0.0 -1.0 0.0 0.0 0.0 0.0 -0.6667 0.0 0.0 0.0 0.0 0.0 0.0 0.0,,,,,,,,,nan 0.7046477794647217 7.731428146362305 0.06005820259451866 10.758838653564453 7.6895036697387695 7.000480651855469 13.637290477752686 1.2639422416687012 2.2953414916992188 8.502594947814941 2.1285083293914795 11.374570846557617 16.345766067504883 0.8108268976211548 3.731959819793701 8.28044319152832 2.9894161224365234 4.009645462036133,
21,Negative Sentiment,Tweet,@Rainbow6Game felt guilt from playing this game. #horrible #RainbowSixSiege,NO_QUESTION,,0.0 -0.3333 -1.0 0.0 0.0 0.0 0.0 -1.0 0.0,,,,,,,,,nan 2.466515064239502 14.032965660095215 10.937923431396484 5.845673561096191 3.750166654586792 4.140656888484955 9.158826351165771 28.213463850319386,
22,Negative Sentiment,Movie review,a nightmare date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes.,NO_QUESTION,,0.0 -0.6667 0.0 0.0 0.0 -0.6667 -0.3333 0.0 0.0 -0.3333 -0.3333 0.0 0.0 -0.3333 0.0 0.0 0.0 0.0 0.0 -0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,,,,,,,,,0.0 nan 10.707646369934082 9.783672332763672 2.078920364379883 8.45730970799923 5.58614444732666 11.770610809326172 12.136173248291016 5.10581111907959 4.319609642028809 1.6586664486676455 1.3587675094604492 3.5088233947753906 3.3043713569641113 0.02937936596572399 6.2339982986450195 4.617107391357422 2.3682594299316406 1.6842652559280396 7.486289024353027 10.180550575256348 0.4886116683483124 9.380016326904297 4.371493339538574 4.7656989097595215 12.339170455932617 4.5931709837168455,
23,Positive Sentiment,Tweet,@mashable For some reason this has filled me with delight. See Auntie laugh.,The author of the tweet seems happy.,,0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.3333 0.3333 1.0 0.0 0.3333 1.0, 1413.17 1310.18 2314.27 3073.78 0.0 3331.24 2172.67 0.0 4811.63 2584.6 2545.99 5789.97 2327.15, 235.41 308.55 566.91 707.22 0 902.36 451.73 0 1319.68 560.15 596.83 1466.82 498.01, 467.62 525.42 933.33 1186.78 0 1420.27 797.06 0 2058.08 966.85 997.77 2350.94 866.36, 0.0 2.08 0.0 1.67 1.88 4.32 4.81 3.28 4.03 0.0 0.66 1.26 3.34, 0.0 0.0 0.0 1.26 5.87 6.65 1.39 9.93 4.15 0.0 1.05 1.49 0.0, 0.0 0.0 0.0 1.51 7.32 7.23 1.68 9.76 3.55 0.0 0.85 0.38 0.05,0.00 -0.57 0.23 -0.06 -0.01 0.02 -0.05 0.02 0.01 0.08 0.01 -0.05 -0.05 0.69 -0.06 -0.18 -0.01 -0.08 0.23 -0.15 0.00,-0.16999999999999998 -0.016666666666666663 -0.05 0.02 0.01 0.08 0.01 -0.05 -0.05 0.31499999999999995 -0.18 -0.01 9.25185853854297e-18,nan 9.839370369911194 13.383389472961426 4.786327838897705 1.0365819931030273 3.401972532272339 3.5284488201141357 9.427141189575195 0.3892253637313843 6.867239281535149 0.7399430274963379 6.847501754760742 26.82836389541626,-0.33999999999999997 -0.04999999999999999 -0.05 0.02 0.01 0.08 0.01 -0.05 -0.05 0.6299999999999999 -0.18 -0.01 2.7755575615628914e-17
24,Positive Sentiment,Tweet,Omgsh Alexis is sooooo freaking funny on #BachelorInParadise  That pizza segment! Plus I love her and Jazzy's friendship!,NO_QUESTION,,0.0 0.0 0.0 0.3333 0.3333 0.6667 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 1.0 0.3333 0.0 0.0 0.3333, 4324.45 2792.57 0.0 2856.94 2638.1 2123.18 0.0 9705.35 0.0 552.68 5985.07 1955.83 0.0 2033.07 2831.19 1827.1 6461.37 5688.99, 1052.61 676.87 0 695.4 625.58 461.3 0 2388.37 0 181.24 1693.42 407.91 0 432.55 687.19 366.84 1845.38 1288.96, 1718.15 1297.24 0 1142.36 1039.94 798.96 0 4347.39 0 284.98 2606.31 720.65 0 756.79 1130.31 660.4 2829.22 2467.75, 0.0 0.0 0.0 7.54 0.0 0.0 0.0 0.0 0.68 3.37 0.0 0.85 0.36 0.0 0.0 0.0 0.0 2.6, 0.0 0.0 2.21 2.5 0.0 0.0 0 0.0 2.52 2.65 0.35 0.0 3.24 0.44 3.93 0.0 0.76 0.0, 0.0 0.0 2.2 3.22 0.0 0.0 0 0.0 2.67 1.99 0.0 0.0 3.15 0.52 3.77 0.0 0.0 0.0,0.00 0.07 -0.04 0.01 0.13 0.01 -0.08 0.00 -0.04 -0.18 0.28 -0.07 0.08 0.08 0.05 0.08 0.09 -0.02 -0.15 0.55 0.25 0.05 0.41 -0.03 -0.20 -0.18 0.04 0.15 0.01 0.04 0.08 -0.39 -0.05 0.00,0.07 0.03333333333333333 0.01 -0.08 -0.07333333333333333 0.28 -0.07 0.03 0.55 0.25 0.05 0.41 -0.03 -0.2 -0.18 0.04 0.07 -0.22,0.0 nan 14.153382301330566 3.692858934402466 6.550997018814087 6.173938751220703 5.453498363494873 23.660856855101883 9.285335540771484 6.9626641273498535 22.30008029937744 5.019100189208984 7.054290294647217 3.1602303981781006 1.966079831123352 2.467003345489502 16.747463822364807 7.6153600215911865,0.07 0.1 0.01 -0.08 -0.22 0.28 -0.07 0.21 0.55 0.25 0.05 0.41 -0.03 -0.2 -0.18 0.04 0.28 -0.44
25,Positive Sentiment,Tweet,@rickysnecklace I'm so proud Mils! Keep smiling,NO_QUESTION,,0.0 0.3333 0.3333 1.0 0.6667 0.0 0.6667,,,, 0.0 0.0 0.0 2.27 0.0 4.2 4.87, 0.0 0.0 0.65 1.82 0.0 4.46 3.37, 0.0 0.0 0.19 2.17 0.0 4.31 4.69,0.00 0.30 0.12 0.13 -0.00 0.57 0.09 0.16 0.10 0.00 0.53 0.08 0.05 0.28 0.33 -0.16 0.00,0.21 0.17500000000000002 0.0 0.53 0.1366666666666667 0.33 -0.16,nan 37.133511781692505 2.237365961074829 3.006100654602051 22.592106103897095 2.46932053565979 5.215178966522217,0.42 1.05 0.0 0.53 0.41000000000000003 0.33 -0.16
26,Positive Sentiment,Movie review,Candid and comfortable; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work.,NO_QUESTION,,1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0, 4124.11 2025.81 5038.09 0.0 2875.43 0.0 4342.95 3840.9 5424.27 2373.38 1652.5 0.0 5849.08 2437.75 2296.15 3261.62 0.0 1111.83 0.0 4149.85 8294.94 1665.37 3699.3 4626.15 0.0, 1002.22 440.76 1324.82 0 765.83 0 1042.04 1072.86 1227.03 415.65 465.66 0 1501.56 572.19 527.01 881.04 0 374.16 0 1023.43 2440.91 430.77 974.68 1270.39 0, 1642.83 768.84 2101.57 0 1220.46 0 1834.25 1671.29 2061.31 795.5 738.13 0 2558.11 961.63 895.36 1393.19 0 629.1 0 1667.88 3702.77 705.16 1552.03 1985.79 0, 3.45 4.69 1.01 0.0 0.0 0.0 7.27 0.0 6.31 2.03 0.0 0.85 12.81 3.17 0.0 7.47 0.0 0.0 0.0 0.0 8.75 0.0 5.42 5.78 0.0, 2.06 1.92 1.2 0 0.0 0 5.12 0.0 3.43 0.55 0.0 0.0 6.63 0.0 0.0 5.26 0.0 0.0 0.0 0.0 3.91 0.0 0.48 5.07 0, 2.04 1.96 0.0 0 0.0 0 5.42 0.0 3.78 1.17 0.0 0.0 7.05 0.0 0.0 4.96 0.0 0.0 0.0 0.0 3.03 0.0 0.44 4.68 0,0.00 0.06 -0.02 -0.10 0.87 0.06 -0.05 0.21 -0.05 0.22 0.14 -0.01 0.06 -0.07 -0.03 0.00 -0.08 -0.05 0.10 -0.01 -0.04 -0.00 -0.02 0.14 -0.18 0.14 0.04 -0.04 -0.08 -0.00 -0.01 0.00,0.06 -0.060000000000000005 0.46499999999999997 -0.05 0.21 -0.05 0.22 0.065 -0.0050000000000000044 -0.03 0.0 -0.08 -0.05 0.1 -0.01 -0.04 0.0 -0.02 0.14 -0.18 0.14 0.04 -0.04 -0.08 -0.005,0.0 nan 12.162664413452148 5.21010684967041 2.996769905090332 8.395092964172363 1.5151768922805786 7.242447894823272 3.1243255138397217 5.6713128089904785 0.7762718796730042 5.67533540725708 4.107837677001953 0.9916701912879944 5.680110931396484 1.6587048768997192 7.321838855743408 3.7171504497528076 2.85308837890625 0.5823808312416077 7.157695770263672 10.324275970458984 0.9513759613037109 0.15619194507598877 3.4193679094314575,0.06 -0.12000000000000001 0.9299999999999999 -0.05 0.21 -0.05 0.22 0.13 -0.010000000000000009 -0.03 0.0 -0.08 -0.05 0.1 -0.01 -0.04 0.0 -0.02 0.14 -0.18 0.14 0.04 -0.04 -0.08 -0.01
27,Positive Sentiment,Movie review,Few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands.,The reviewer seemed to have an extremely positive impression of the movie.,,0.0 0.0 0.0 0.3333 0.6667 0.0 0.3333 0.0 0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0, 2010.94 7224.49 903.87 0.0 2731.83 0.0 3401.22 4752.88 3002.16 0.0 3851.77 2615.97 3130.89 4160.72 0.0 3967.63 1766.35 0.0 1290.05 0.0 1882.21 2358.51 3143.76 1972.32 3092.27 5782.72, 742.66 1731.02 210.45 0 570.65 0 887.22 1311.46 657.9 0 1023.97 629.69 793.97 1222.54 0 1005.93 511.62 0 296.66 0 395.59 551.55 798.08 424.34 851.65 1640.03, 1068.82 2990.73 515.71 0 1004.19 0 1420.46 2046.03 1131.7 0 1624.32 1045.97 1286.95 1868.91 0 1623.54 801.35 0 515.45 0 702.57 929.48 1292.97 744.74 1338.87 2527.99, 4.43 10.63 0.0 6.25 0.0 0.28 6.17 4.59 0.0 0.0 0.0 0.0 3.43 0.0 0.0 2.59 0.0 0.06 0.0 0.0 3.27 0.0 0.0 0.0 1.87 0.0, 5.94 7.63 0.0 23.01 0.0 2.23 3.82 3.63 0.0 0.0 6.76 0.0 2.71 0.0 0 7.54 0.0 2.22 0.0 0.0 0.79 0.59 0.0 0.0 0.0 0.0, 4.81 8.14 0.0 20.81 0.0 2.03 4.16 3.56 0.0 0.0 5.93 0.0 2.31 0.0 0 7.23 0.0 2.35 0.0 0.0 0.83 0.67 0.0 0.0 0.0 0.0,0.00 -0.36 0.79 -0.06 -0.14 -0.27 0.08 0.11 -0.01 0.17 0.01 0.01 -0.06 -0.01 -0.00 -0.08 -0.07 0.04 -0.06 0.04 0.10 -0.22 -0.05 0.00 -0.03 -0.02 0.13 0.07 0.00,-0.36 0.79 -0.06 -0.14 -0.27 0.08 0.11 -0.01 0.17 0.01 0.01 -0.06 -0.01 0.0 -0.08 -0.07 0.04 -0.06 0.04 0.1 -0.22 -0.05 0.0 -0.03 -0.02 0.1,0.0 nan 8.156591415405273 7.045071125030518 6.685395240783691 3.3222579956054688 0.34382620453834534 8.580794334411621 0.3875027596950531 1.2198677062988281 0.183251291513443 7.092679023742676 1.9155782461166382 4.950129985809326 8.692602157592773 1.8278762102127075 3.224208354949951 7.168272018432617 0.06297272443771362 0.8843943476676941 8.960870742797852 1.3676185607910156 0.8208763599395752 4.182014465332031 1.2005846500396729 1.0524424016475677,-0.36 0.79 -0.06 -0.14 -0.27 0.08 0.11 -0.01 0.17 0.01 0.01 -0.06 -0.01 0.0 -0.08 -0.07 0.04 -0.06 0.04 0.1 -0.22 -0.05 0.0 -0.03 -0.02 0.2
